,anonymous_id,md5,ontology_id,class,perspective,location,relation_type1,relation1,relation_type2,relation2
6003,52ca3717-f826-403f-a991-b603ded009ca.mp4,f00656a951c0ce6c13f3a0f1827e85c7,12,Playing brass instruments,front,indoors,What,Trumpet,,None
3357,5afb39af-66aa-40a4-b9cb-2662a1ce0c41.mp4,78361cd94d84a815e68f5481fac07e55,12,Playing brass instruments,front,indoors,What,Trombone,,None
3317,90165a89-8673-47b7-aaef-cefc57ff3c10.mp4,3ecb342a2f17de94c4be73043c18c216,12,Playing brass instruments,back,outdoors,What,Trombone,,None
3269,3885024c-919b-443a-875b-3c9d29dcbc17.mp4,77570f91889203bbad2994c1e014002d,12,Playing brass instruments,front,indoors,What,Trombone,,None
8459,31291d45-d2da-457a-92a0-473207613f0c.mp4,cd1b04e72932863955f52c5b8c7a3c8e,12,Playing brass instruments,front,indoors,What,Trumpet,,None
6078,81b4e967-d56b-4621-8ff6-9a93eec13c12.mp4,b5adc705bb8c70df02dc7de8a7bc9da7,12,Playing brass instruments,front,outdoors,What,Trumpet,,None
3384,3f635cba-586b-4783-be67-2b36d15eadea.mp4,0ff4de5a441a8c7848b79deab98b82de,12,Playing brass instruments,side,indoors,What,Trombone,,None
6081,56b5a029-a553-42ec-a9d4-9beaf32627da.mp4,88f0632d212bf5c482769c28c58a8e55,12,Playing brass instruments,front,outdoors,What,Trumpet,,None
3249,370bf07c-f2de-4b79-a6e2-063c024ea105.mp4,213ab973b2f904a209578b23edbaa1a0,12,Playing brass instruments,side,indoors,What,Trumpet,,None
3289,d43baca7-9f0c-45b1-85e2-c40f62005312.mp4,5c4ba76c8482badba94ad42cdf4d185c,12,Playing brass instruments,side,indoors,What,Trombone,,None
3239,1060d5ba-bac2-42b1-8a53-f4579d13f4b9.mp4,24a660b70b4f724c3c778f686a004836,12,Playing brass instruments,side,indoors,What,Trumpet,,None
6024,29132009-57c9-463f-a923-1e37a3144a61.mp4,69f0917642f7b92d347eba8767130b52,12,Playing brass instruments,side,indoors,What,Trumpet,,None
5987,5a14e655-93c7-4fd5-887e-d1a92e13c7af.mp4,fdf651256251d24b57ca572c8d8f62c1,12,Playing brass instruments,front,indoors,What,Trumpet,,None
6022,769792ce-32c2-4922-a2c9-897d3c5634ff.mp4,47eee445d6c68eecafa5e845bc295f52,12,Playing brass instruments,back,indoors,What,Trumpet,,None
8444,9c29acad-86ac-4027-ac21-995efbe90fad.mp4,bbb8efb2c336398d9845cdded08646b7,12,Playing brass instruments,front,indoors,What,Trumpet,,None
3342,3473c539-233d-4156-9aa9-eac0c26fb548.mp4,4b631c0b7af6fe7a34d9f2a8ce44f86b,12,Playing brass instruments,front,indoors,What,Trombone,,None
6033,2ba1fe12-e40c-4681-883c-f49ad7d2b2c4.mp4,f3b36310372fd2d973c0d266aaad4792,12,Playing brass instruments,side,indoors,What,Trumpet,,None
3311,2c70e1f3-9478-42b7-83d3-c3962ccc0fdc.mp4,0e3ab7495842140f129c04dadad2aec7,12,Playing brass instruments,side,indoors,What,Trombone,,None
3378,d8844fa6-f359-4018-b582-02a732030061.mp4,269ea8221fe182f0fefa2f88911ecad8,12,Playing brass instruments,front,indoors,What,Trombone,,None
8463,4daf1f78-ca83-4c0b-91e6-7aab32865f97.mp4,032accbda6e3b2c7f4775a14161c37fe,12,Playing brass instruments,front,indoors,What,Trombone,,None
8313,f730b2d5-dc43-415e-9567-1bc641446aa2.mp4,dcceaceb191affe59fe37d6d75ad040f,12,Playing brass instruments,front,indoors,What,Trombone,,None
8314,5eabfd84-b2a9-4d43-b164-235cf178e698.mp4,eb0d317ea145c5356d233b869c67374a,12,Playing brass instruments,side,indoors,What,Trombone,,None
3252,76d4864e-0900-4810-8ec4-0096a6fd9700.mp4,e9a51bbec6e172264e88fc63f3633714,12,Playing brass instruments,front,indoors,What,Trumpet,,None
6064,6e1b62ad-11e2-4c3c-9e79-1afce971da2d.mp4,61fabc06bb214d554b1a0129b45405a9,12,Playing brass instruments,front,indoors,What,Trumpet,,None
3263,b50f0064-1f4c-4367-bf66-5d4075f7495c.mp4,55316fd991c260d879b5365a068799f0,12,Playing brass instruments,front,indoors,What,Trumpet,,None
5947,5fc8e597-f3da-493d-90ff-90ef5588030b.mp4,d0bc6ba7d330600f94a55259e1fb42dd,12,Playing brass instruments,front,indoors,What,Trumpet,,None
5981,6f116c1e-5227-43a7-a071-65feb58dfbe6.mp4,32d6a25ab69942b245cff6c2de62a58f,12,Playing brass instruments,front,indoors,What,Trumpet,,None
6029,a3ce4844-f1a4-4c05-8661-ea4a6391da16.mp4,bf981e626b2222567fde2be8cc5c752c,12,Playing brass instruments,side,indoors,What,Trumpet,,None
6018,0862066c-37b8-4f71-bfbf-e43d5948cf1a.mp4,cb12549522285adee6ef018fca78bbb5,12,Playing brass instruments,side,indoors,What,Trumpet,,None
3303,b79e8462-ec3e-4395-ac22-5cddd1dd3e08.mp4,1022e526b294cbaea60034aef61b6697,12,Playing brass instruments,side,indoors,What,Trombone,,None
3243,1b81f1c3-b388-4864-b878-f1942b4cb2f5.mp4,a0fc38242bb654d7d4aab00a7ac9a6bb,12,Playing brass instruments,side,indoors,What,Trumpet,,None
8434,ded9c7ad-c271-477d-a958-77d6b4142787.mp4,1a6421c733e523ca5d5838f0631a8228,12,Playing brass instruments,side,indoors,What,Trumpet,,None
3262,7718b91a-0f9b-4c91-9ed4-dbe16101c864.mp4,b87fcfad4542c18b67e1470b3723889d,12,Playing brass instruments,front,indoors,What,Trumpet,,None
5989,42328fea-ea44-448e-9b9a-bb28069c3528.mp4,75badf1d42156674b28ac5f46ae3b3d2,12,Playing brass instruments,back,indoors,What,Trumpet,,None
3274,d5192bfc-de8b-480b-b72f-c20db498a6e5.mp4,00d881a64b2c010a09cce2b4f1a13fa3,12,Playing brass instruments,front,indoors,What,Trombone,,None
5963,9375e304-6f0b-4968-94ac-6f9f0d6cc512.mp4,75b7e83d223d5344ddfdca46d2fbdb20,12,Playing brass instruments,side,indoors,What,Trumpet,,None
5990,78c26550-4e68-4c12-9818-8a4e4eeb9a6c.mp4,b9696ac4d27eba18e1f0b506300c44d4,12,Playing brass instruments,back,indoors,What,Trumpet,,None
5966,9e73fa40-265f-4904-b90d-aaacc0d2ca5e.mp4,2cd497a72899aab5204e7d7d431ae01e,12,Playing brass instruments,side,indoors,What,Trumpet,,None
3271,dd0e8ef4-80e2-4ee0-bddd-d5cc4ded451e.mp4,c125c18fefde04e29d71dfbbea7068b0,12,Playing brass instruments,side,indoors,What,Trombone,,None
3325,b83b5d15-e808-4577-b722-d6d420b421b1.mp4,4d58d48bc7ca7aa78f6c854a3b15d377,12,Playing brass instruments,front,indoors,What,Trombone,,None
3264,32744c91-2e3c-4561-b7f5-ea2e084243ca.mp4,1d490e249bf1a1cacd1b531aa1aafeb3,12,Playing brass instruments,side,indoors,What,Trumpet,,None
8446,8b2b8396-5858-4755-994b-58111ef0d05a.mp4,c8295cfff3ab82b4c2376689653b7cce,12,Playing brass instruments,front,indoors,What,Trumpet,,None
8451,4c48a3b0-647b-417c-9cb3-302cdaedbf86.mp4,aa97dfdaecdb1621210c262586255c4a,12,Playing brass instruments,front,indoors,What,Trumpet,,None
3363,406201ef-0d08-4d97-8053-5098069e4632.mp4,3fabfe289d4e5bb7e105af6a011e4bd5,12,Playing brass instruments,back,outdoors,What,Trombone,,None
8473,eeb631e7-3bea-45a6-b690-1f480f0b36d5.mp4,90663e4865f8ee2ce96d0989107b3158,12,Playing brass instruments,front,indoors,What,Trombone,,None
3355,bcf2c3c6-bffb-40a7-b3c1-f3e2dc1fe9de.mp4,cb70f329145f6122d1751e433ef283a1,12,Playing brass instruments,side,indoors,What,Trombone,,None
8309,e17082c7-c697-4dbb-a332-6c7792181145.mp4,93296ad4fcb6f743dad870e696101852,12,Playing brass instruments,side,indoors,What,Trombone,,None
3318,74eb026f-7e77-462f-a888-b63cde50f413.mp4,3952dec46c23d2edd5ac92fe87b3a92b,12,Playing brass instruments,back,outdoors,What,Trombone,,None
5995,3a395d38-91fb-4321-b077-246233b3834f.mp4,9edf8e7d944d11bbdbf47b821fb1be3d,12,Playing brass instruments,side,indoors,What,Trumpet,,None
3359,7db46cbc-6727-4830-bc09-3895afd1626a.mp4,1b1f33de1986313aa03837267a85b857,12,Playing brass instruments,side,indoors,What,Trombone,,None
3337,7bc19ec3-92f8-4185-932e-89465672829d.mp4,ff141f5f5314576b7b7b99b63ca68bff,12,Playing brass instruments,front,indoors,What,Trombone,,None
8454,c0bbca05-d043-489d-b2e2-9add063c1666.mp4,82b35450e1517d6eea2fba132deb2ac3,12,Playing brass instruments,side,indoors,What,Trumpet,,None
8475,21a1c432-51c2-42f3-8dbf-b290f4388cf1.mp4,a4d9fb8a6ead9990962f44cb2828b012,12,Playing brass instruments,front,indoors,What,Trombone,,None
3295,1938ab2b-63b7-4d19-bf19-ee740c7a78da.mp4,90edd4b5598afb949922fffa27f3ba0e,12,Playing brass instruments,side,outdoors,What,Trumpet,,None
3306,06c6938d-f59b-43db-adae-a56cfbcb5cb4.mp4,0a4a5b85b85084ddd181594b3e2efec5,12,Playing brass instruments,side,indoors,What,Trombone,,None
3377,601d332c-6d69-409d-b388-b1914496e567.mp4,4ebd8e1c2d4fd9ce79f9e013b004ad2d,12,Playing brass instruments,front,indoors,What,Trombone,,None
3292,b4aa482c-d897-4bf5-91be-c2e0e3b1c758.mp4,390cfefbbe94bba10de6cd8ff0169fa6,12,Playing brass instruments,side,indoors,What,Trombone,,None
3296,ef3e6b45-14ac-4bc6-8756-9e935e3c6712.mp4,096fe94db94f1b4d1213f1c1ed92fe5e,12,Playing brass instruments,side,outdoors,What,Trumpet,,None
3324,5d65c2d2-aad1-4381-98f7-b4b7963d755c.mp4,99c90c6cab1fffb4a63480664fe23616,12,Playing brass instruments,side,indoors,What,Trombone,,None
6073,0b683f2c-e785-4584-925a-d6deaf104405.mp4,a25233b5b3168e711fe9245969d2ae15,12,Playing brass instruments,front,indoors,What,Trumpet,,None
3241,f6f35f70-a174-4d6c-ba2f-72a5cece5818.mp4,c052acb910ade9b17f5660bbf9515fdb,12,Playing brass instruments,side,indoors,What,Trumpet,,None
3273,3fea7f34-5b65-4be6-bb85-356dd52c4d00.mp4,02fc8caa50c4082e207ac124993416b8,12,Playing brass instruments,front,indoors,What,Trombone,,None
6032,6dbc45ad-50d3-40e5-b8b3-ee0a22329dc3.mp4,4c35eb54024435a6695dd54c60fea2f4,12,Playing brass instruments,side,indoors,What,Trumpet,,None
6013,444bfb2d-04ab-4048-9fc1-679d8f8a09d4.mp4,79b2555e749e1e48f7be3ea0eceee7cf,12,Playing brass instruments,side,indoors,What,Trumpet,,None
3374,a365353b-fa6d-4e90-ba92-2d85af685f76.mp4,581e8119cfab1ace6504d9ca3ddff876,12,Playing brass instruments,back,indoors,What,Trombone,,None
6084,54a84094-8b23-42e2-9e63-1992bf7c2685.mp4,ff58462e788547976cda038812e5453e,12,Playing brass instruments,side,indoors,What,Trumpet,,None
8432,24b57c31-3aac-401d-b74a-fc9139f89e1c.mp4,6e0fc7d3f1e9f591e847f015288afd5c,12,Playing brass instruments,side,indoors,What,Trumpet,,None
3276,ddc8433e-d7f4-45fc-aeac-7572ff108030.mp4,31023900e277dd72525b8b8c82334da3,12,Playing brass instruments,front,indoors,What,Trombone,,None
3267,7d03d4ca-1b09-4af2-af76-53caa16ff8e9.mp4,65af33849d8e9fe80a8f6578831e3b68,12,Playing brass instruments,side,indoors,What,Trombone,,None
3344,fda0aae7-7856-4f81-b64c-ec89bc3730c1.mp4,d97454099d3a47f42ae66db83c43c5a2,12,Playing brass instruments,side,indoors,What,Trombone,,None
6002,0f3b6879-58e4-46a9-b003-b19dc3de6134.mp4,eeaa2377694cebd7e21538be918f8d79,12,Playing brass instruments,front,indoors,What,Trumpet,,None
3376,e8f45ad8-1d94-4d3d-90e4-79cfb659ad1b.mp4,7e01681e383eeeeaf92d0e546f29c9b5,12,Playing brass instruments,side,indoors,What,Trombone,,None
6025,966ed77a-e223-4bf8-a00e-2aac06b74345.mp4,20870e41989bfb1dfa669d22fc15fe0e,12,Playing brass instruments,side,indoors,What,Trumpet,,None
3343,b350bbd7-048e-46ef-ba3f-39b4083e897a.mp4,fe79025307ebd4809d00d70b24240595,12,Playing brass instruments,top,indoors,What,Trombone,,None
6090,5bb5caef-88ec-478b-8426-cd91166537f3.mp4,ecc0f6391ef84755d7f2502374c77e8a,12,Playing brass instruments,front,indoors,What,Trumpet,,None
6082,f6466606-078a-42a8-acab-a2343d0c7316.mp4,8becc814b70f7e9bac003e0c61f468c3,12,Playing brass instruments,side,indoors,What,Trumpet,,None
3255,b012082e-42cf-4729-8d34-d68ed715ea49.mp4,7ebdf72410931f25e5044a8658618cf8,12,Playing brass instruments,front,indoors,What,Trumpet,,None
3349,182f7827-1f5f-429e-9cc6-d0f3003b2ba1.mp4,4d9c194b26c8400b57473f8b88673ce0,12,Playing brass instruments,side,indoors,What,Trombone,,None
8471,f149bc72-9fb1-48c1-856c-46e27907e145.mp4,f1ed9c93f39cc4803b041c74ee910ec4,12,Playing brass instruments,front,indoors,What,Trombone,,None
5998,9610ec2e-da86-458a-880e-847da1252192.mp4,22faa138d62047199fe7b9b7e232dd21,12,Playing brass instruments,front,indoors,What,Trumpet,,None
3360,d285dd36-88c1-4512-bcb0-b5becab7c9a9.mp4,03f254c7a2e2b30e483b0d3cd073ac0e,12,Playing brass instruments,side,indoors,What,Trombone,,None
3327,034238c2-27d1-4ce9-91d4-3b718a5939b7.mp4,443c294250589f6ae55cbb91d840abbc,12,Playing brass instruments,front,outdoors,What,Trombone,,None
3338,62681ab6-6051-48db-bbcf-0c13aeb95492.mp4,8270ffa9675456d114d7e8a749e71e77,12,Playing brass instruments,front,outdoors,What,Trombone,,None
8449,c2c9d5c3-e6b5-4795-8676-cbc9be1729ea.mp4,1ba27f3a51d5fb04fd4e6b8cefc878d1,12,Playing brass instruments,front,indoors,What,Trumpet,,None
6045,6cc3395f-f1a5-4f3a-bc28-caa034c83c5b.mp4,6852e45efdc37782967ce7812a9e1e28,12,Playing brass instruments,front,indoors,What,Trumpet,,None
3259,bec4e723-9e43-4112-b4d0-be097be692ec.mp4,8fe305fd5011e29f264ee0a004d459ac,12,Playing brass instruments,front,indoors,What,Trumpet,,None
5973,50405903-5ddc-4874-8957-17cb27c48698.mp4,ce050fd0e850af59bdf48c10275cf23a,12,Playing brass instruments,side,indoors,What,Trumpet,,None
6080,c35e9327-6672-4e9a-88d1-d5a1c63a16b4.mp4,53e48ddccf340c19aa175e95c5c6c640,12,Playing brass instruments,front,outdoors,What,Trumpet,,None
3333,38d804ce-77fb-4324-bf89-c2d5662ad91e.mp4,a1907d1d784fa9b43871e17973d5fab5,12,Playing brass instruments,front,indoors,What,Trombone,,None
3332,e8be1768-bec1-4da2-87f4-0dfa3c8a6147.mp4,0dc37fac328ccca09e1687f4a026bfff,12,Playing brass instruments,front,indoors,What,Trombone,,None
8457,6a171674-87b1-4d01-a851-86961f1d75a3.mp4,7dc4e25059ea3cb18b2aa03efcd342d6,12,Playing brass instruments,front,indoors,What,Trumpet,,None
6014,f81f0567-f48c-4c1b-bdb7-d4f1ad0ea3fe.mp4,c96a7c4fb889e1657d52246e0c50da1f,12,Playing brass instruments,side,indoors,What,Trumpet,,None
6063,06d81e36-2011-40d7-9baf-b3b24c85e4d0.mp4,b9c71247d6a646b4ffa5c387a88b9bfe,12,Playing brass instruments,front,indoors,What,Trumpet,,None
5984,bf6c6b8c-f924-42ff-aecd-19ea39f15ff9.mp4,72d0e229688de58806e5ea3a766b3e22,12,Playing brass instruments,side,indoors,What,Trumpet,,None
6059,dd630afd-b508-4209-bb82-83f5a4e6c5e8.mp4,3fb784149ee85a012e670c5fd7fdcc62,12,Playing brass instruments,front,indoors,What,Trumpet,,None
3242,b27ec609-926d-4bd0-b043-9c425466059d.mp4,8e6d94e3a0b790374d4a5e3be9ce703b,12,Playing brass instruments,front,indoors,What,Trumpet,,None
6012,9f2c4553-59d6-4dc9-85ef-a88508ffa201.mp4,9d93a62aaf33052a4f6c7a0815a822ec,12,Playing brass instruments,side,indoors,What,Trumpet,,None
5960,7daceea3-bfc1-475a-8404-16b759aeb62f.mp4,42909d9a1206333c939a9fb256f2db7d,12,Playing brass instruments,front,indoors,What,Trumpet,,None
6023,d7bf2f3f-1c63-49fa-b220-648921cf3e69.mp4,8fa48e000f4d29949114292e119f2631,12,Playing brass instruments,back,indoors,What,Trumpet,,None
5970,bb88d440-c9aa-4245-b1b3-66da4830dc92.mp4,7df6dc9be4a2a875749d79cd06b92803,12,Playing brass instruments,side,indoors,What,Trumpet,,None
6068,93800517-a383-40da-a6a4-0dc6ccdf27db.mp4,c2b00847d3c16ee6e4a5a6035069e2d8,12,Playing brass instruments,front,indoors,What,Trumpet,,None
6031,c60f26f0-f192-46c1-9ca8-5a8edc2e9c41.mp4,430349a168531f875641b197faaf6c46,12,Playing brass instruments,side,indoors,What,Trumpet,,None
8461,773787c3-180c-4586-80d4-786b0ab98700.mp4,99c6d9391b5e9395b10c0e96b4a36773,12,Playing brass instruments,front,indoors,What,Trumpet,,None
3275,df570ac4-b95e-480f-9ca1-582abf8927b4.mp4,7dce4aa2685e6bd846be0cd20dc933a4,12,Playing brass instruments,front,indoors,What,Trombone,,None
5949,65f73ef4-5339-424a-bde8-af7bf71eed87.mp4,25726396dc490b2ba0980ef28621dcca,12,Playing brass instruments,front,indoors,What,Trumpet,,None
3321,8a6e7c76-cabc-46db-b604-060e98f9a0a5.mp4,6eedffd0f2ae25b8936acd450167f6ac,12,Playing brass instruments,front,indoors,What,Trombone,,None
8443,52ebc957-b4b0-4f50-9f59-3edd723fbf8c.mp4,c81727b9dab26c00abe37016d6509cd0,12,Playing brass instruments,front,indoors,What,Trumpet,,None
3240,0b3267b7-23c0-402d-8600-092399b0f77a.mp4,df7e59ecfc29253d384ef3b987a6d220,12,Playing brass instruments,side,indoors,What,Trumpet,,None
3272,ec6552f5-1250-4c03-8e28-e815df2d7058.mp4,535f9b1e2b998b355e634bae9f8deb57,12,Playing brass instruments,side,indoors,What,Trombone,,None
8441,94c89150-6b21-4096-9562-3cb14c35ee1a.mp4,afeeea2767515b815370abf281329734,12,Playing brass instruments,front,indoors,What,Trumpet,,None
6075,83443e80-ab9f-4cdf-9584-c43b648eb8e3.mp4,a6966054a3649edfcaf2007dbff94804,12,Playing brass instruments,side,indoors,What,Trumpet,,None
5999,bcb4c499-4512-41cd-a9cd-a3615bbeded2.mp4,32b48abff370d99d2c5122998a7da24a,12,Playing brass instruments,front,indoors,What,Trumpet,,None
3268,45578104-81d8-4e90-b91c-1bc0e6789c89.mp4,482ab1a4ae7c77c2c75edcba5106c577,12,Playing brass instruments,side,indoors,What,Trombone,,None
3250,4b7fbb6e-e334-4297-b505-17fb160977d0.mp4,1b287194ffa445b4129fcfc5cfd9cf2a,12,Playing brass instruments,side,indoors,What,Trumpet,,None
6052,ee08e2c1-44c8-4262-9e57-0b3689920a99.mp4,74198d345e9f34236513448bb4f09c63,12,Playing brass instruments,front,indoors,What,Trumpet,,None
3383,e14ccda7-1a3b-41ca-9549-3743b33df778.mp4,fea6bce2bd4c1f198eb38c510218cec8,12,Playing brass instruments,front,indoors,What,Trombone,,None
8439,f8858239-7c12-4e66-a4d6-06daa5397b57.mp4,77540708b12f04e49dc78d4d0bc98db8,12,Playing brass instruments,front,indoors,What,Trumpet,,None
6065,b2a20e33-b076-46e1-b621-e5ff675237c5.mp4,0962d4dd52eec090fab65b4512c1ac90,12,Playing brass instruments,front,indoors,What,Trumpet,,None
6001,d296d980-5551-4df1-8bac-3625f91d7f41.mp4,0af1f3aa9b490fb2c45c9b1fe7d6e486,12,Playing brass instruments,front,indoors,What,Trumpet,,None
5955,c3301d15-0452-4a37-978c-33f7f0a8eafd.mp4,5d1633dc20142215e89bb24a3fe00da9,12,Playing brass instruments,front,indoors,What,Trumpet,,None
8437,f92da040-d78e-471f-a118-23ce946eb796.mp4,2711adfc9e4cb337cd52eec2a4a64681,12,Playing brass instruments,front,indoors,What,Trumpet,,None
3304,aee3b892-14ea-4e29-8205-1f76a433e3cc.mp4,fb3f132c394c8ba7d2031ef9722a38db,12,Playing brass instruments,side,indoors,What,Trombone,,None
6038,a0631b5b-d1f7-46ac-b92a-fd4902a1687c.mp4,355819714b38ac42d96a17ddc82dc52b,12,Playing brass instruments,front,indoors,What,Trumpet,,None
6040,5546b473-0625-4b5c-a748-ff970b4f6d6d.mp4,eb19d48a7d89bdeba1df9c7b884ea026,12,Playing brass instruments,front,indoors,What,Trumpet,,None
3246,b749fdf2-ed96-4261-86c6-b8ae44a27eb5.mp4,11ba43bfd65bc50a4e1a5ffb00d53baa,12,Playing brass instruments,side,indoors,What,Trumpet,,None
5977,10d3ca5d-87fc-44c2-8bdb-f4fc21a04355.mp4,22dde488892c03e0cd3c86767b823511,12,Playing brass instruments,side,outdoors,What,Trumpet,,None
8455,84e50f33-d07d-4303-8f40-79a15a37dbe8.mp4,270a81c82363452ab5b5bcf10dbe249f,12,Playing brass instruments,side,indoors,What,Trumpet,,None
5967,03a6231f-bfb3-4937-9c9f-170307092840.mp4,1a3584cbc741ede7f726721bcc32ea0f,12,Playing brass instruments,side,indoors,What,Trumpet,,None
8447,7dbd17f6-3420-44b2-9797-1c491fa8bf94.mp4,cdc3fe994d2f21a3d51b825e96570925,12,Playing brass instruments,front,indoors,What,Trumpet,,None
6048,925b1b18-c1c8-4e4e-ab19-fae81a735be6.mp4,8bbcf5f890023826d4eb85fe284c5503,12,Playing brass instruments,side,outdoors,What,Trumpet,,None
8458,fbf2142e-f8c9-436d-b59e-4a5ea1a645c2.mp4,60725055a9db350398ca5b27d5297891,12,Playing brass instruments,front,indoors,What,Trumpet,,None
5979,51d17355-b828-49ee-81e6-115a2ce4a333.mp4,0fcbbb0e2c16eb1c55ad02c064a7ce01,12,Playing brass instruments,front,indoors,What,Trumpet,,None
3366,713709b9-0515-4fb5-b12f-bc0d1e52913b.mp4,772210c52ecc78fdc4e75fd72a12d2cf,12,Playing brass instruments,front,indoors,What,Trombone,,None
6027,d905d27d-e2b8-4e5a-913f-566fa834a211.mp4,0792046704a26f8d2c0f2fe67b6fdae9,12,Playing brass instruments,side,indoors,What,Trumpet,,None
6019,bd496430-0ce6-461f-8a3a-ce910c8a7795.mp4,76a5df88ba38272fafa41e2571277a1a,12,Playing brass instruments,side,indoors,What,Trumpet,,None
5991,c9b0dfad-0ef0-4c5f-8aa3-4711db1ba442.mp4,e9b1a58aff72313642a2e229476a4dc1,12,Playing brass instruments,back,indoors,What,Trumpet,,None
3257,ddc9db49-153c-4106-a778-e087acc0b4d7.mp4,7948e803e077d6073ddac50f9302f709,12,Playing brass instruments,side,indoors,What,Trumpet,,None
3293,2a51b686-21b2-43e8-abe2-a59d8c5213d2.mp4,b38a3dff9d73e6f1d22a4353a91a65bc,12,Playing brass instruments,front,outdoors,What,Trombone,,None
3368,7a5fcad0-501a-46e3-87ab-8d66470c1554.mp4,9f19fdd9d3e5749e4c1d6d68d6a0b71a,12,Playing brass instruments,back,indoors,What,Trombone,,None
3282,715fecd4-9818-4f6e-9c41-f7030d807314.mp4,75cd4bf721cb3ff69349314111bd3ca5,12,Playing brass instruments,front,outdoors,What,Trombone,,None
8460,c9c9c1e0-12c1-49f8-97a1-789e46695b06.mp4,44564547c5fff6c32284d0ef9759985f,12,Playing brass instruments,front,indoors,What,Trumpet,,None
8448,61b8a506-4a15-496d-ad95-8b41c693f1aa.mp4,b8e9705bb21d723fdbe0397425f00b52,12,Playing brass instruments,front,indoors,What,Trumpet,,None
6049,62d88b40-d6f5-4c77-85a1-6e8bbdc2ddbe.mp4,2081df5e21e1bf271802ddeab9beecd7,12,Playing brass instruments,side,outdoors,What,Trumpet,,None
3331,43bd86bd-eda8-443e-9bd6-156f10b9b731.mp4,a893f3dabb20317f84a87965996d499c,12,Playing brass instruments,front,indoors,What,Trombone,,None
3253,0619defd-527d-4e88-8c64-104dd273b8c4.mp4,d70ee6b593f5da1fe1163b0d65b4d694,12,Playing brass instruments,side,indoors,What,Trumpet,,None
6037,ffaed251-42c1-4675-8b5e-1eb7292911bc.mp4,4f37381162aad5159135ed4d8058afdc,12,Playing brass instruments,side,indoors,What,Trumpet,,None
6057,7f6c30d4-5499-4f76-9342-7aab813840c9.mp4,5f004805a9eb353bae21e2f453d526e2,12,Playing brass instruments,front,indoors,What,Trumpet,,None
3352,c68b443b-b8a3-4208-b9ed-19ed2c037915.mp4,38f0420d3530a9e538dc0f2b3ba8365d,12,Playing brass instruments,side,indoors,What,Trombone,,None
6085,2be1fe90-a044-49ec-a402-2669dc462bc9.mp4,46fce3417105010e8d34d24e8e1f2666,12,Playing brass instruments,side,indoors,What,Trumpet,,None
3367,38114656-0da4-4261-8150-38ffdffcccce.mp4,76e14630833aebd2e37fcc679ec4cc36,12,Playing brass instruments,front,indoors,What,Trombone,,None
3320,bdfcb711-fd42-4e6a-87ba-1e83dbba7c10.mp4,f3880caaf7d13ca88509c084c3ade9e8,12,Playing brass instruments,front,indoors,What,Trombone,,None
5962,4c83c500-9640-4af0-81b0-7c786b77463e.mp4,d745e36344a7029be717c359bdd20e7c,12,Playing brass instruments,front,indoors,What,Trumpet,,None
8433,33d97ee1-4377-4169-a424-5fd6ba5b5bca.mp4,e89f144dd63e61a89afeb6110cdb4939,12,Playing brass instruments,side,indoors,What,Trumpet,,None
3312,84d8c33b-08db-423e-b2db-6c6b8afea43d.mp4,0dd8713fcb81ea473428a824bb3c3983,12,Playing brass instruments,front,indoors,What,Trombone,,None
6051,b17322d3-8ffc-44b7-a1e1-f7cf32e20b14.mp4,17a3820fdcd9f8bd680176b577be749e,12,Playing brass instruments,side,outdoors,What,Trumpet,,None
3294,4f1a98ee-7381-475f-a551-61dc7d4bf567.mp4,70154c7b0bf084f4dea20e238f778838,12,Playing brass instruments,front,outdoors,What,Trombone,,None
3236,64cc69da-c7c8-47de-bc11-288c5ae0df94.mp4,4eb4f35a95c686581360deca22e073c6,12,Playing brass instruments,front,indoors,What,Trumpet,,None
3336,d02420a4-d8d9-4361-86fa-f33bddd39634.mp4,b848829b22df2388bc63f1788de93e31,12,Playing brass instruments,front,indoors,What,Trombone,,None
6042,40cad27d-c80c-4def-9257-e0a4ed0f398d.mp4,02496d9c7bd799660a85804e1ced90ea,12,Playing brass instruments,front,indoors,What,Trumpet,,None
5988,ea099da4-cb38-474c-be81-fa9bd199e47d.mp4,b1a4a5110ea25768f377b3961f1ecb16,12,Playing brass instruments,back,indoors,What,Trumpet,,None
5946,d4d7d931-1f11-425a-bdea-808d9daeaa5b.mp4,c53e204bf80798680a1c9cf52461b591,12,Playing brass instruments,front,indoors,What,Trumpet,,None
3345,1fdab159-20b9-4d0f-be85-03dea7c36700.mp4,d9a086a130ac0f2f2ac97daefb564a9e,12,Playing brass instruments,front,indoors,What,Trombone,,None
8462,d828be30-55eb-47bb-8ed4-76db2d33102c.mp4,4184d76342228b73841721e9a2385491,12,Playing brass instruments,front,indoors,What,Trumpet,,None
3361,f9df6274-33c1-4926-974f-6af76b25af45.mp4,f46f981c6370ce0943b7ea36d302c5dc,12,Playing brass instruments,front,indoors,What,Trombone,,None
6076,9bf24285-66c1-4b4b-94b1-3e23f9e13190.mp4,a818627fa8205d434d7d07a889316d1b,12,Playing brass instruments,side,indoors,What,Trumpet,,None
3380,3afe77d1-7e28-4c7b-b866-72ee1d2f0a0d.mp4,8bdbeff0f4d074c27e8853b615b25850,12,Playing brass instruments,front,indoors,What,Trombone,,None
